segment_id,u,v,k,index,lat,lng,heading,image_path,class,confidence,xmin,ymin,xmax,ymax
1138894053_1138894938_0,1138894053,1138894938,0,0,10.323707124280057,123.88502313422246,185.024641863749,data\road_images\1138894053_1138894938_0\0_185.jpg,1,0.5342299938201904,122.0033187866211,315.0193786621094,234.78164672851562,448.1307678222656
1138894053_1138894938_0,1138894053,1138894938,0,0,10.323707124280057,123.88502313422246,185.024641863749,data\road_images\1138894053_1138894938_0\0_185.jpg,4,0.28738918900489807,229.68701171875,313.8992614746094,356.5863037109375,329.7068786621094
1138894062_1138645260_0,1138894062,1138645260,0,0,10.3260941,123.8824966,335.196599906964,data\road_images\1138894062_1138645260_0\0_335.jpg,5,0.4469401240348816,255.28945922851562,293.8221740722656,416.2236022949219,307.4015197753906
1138894062_1138645260_0,1138894062,1138645260,0,0,10.3260941,123.8824966,335.196599906964,data\road_images\1138894062_1138645260_0\0_335.jpg,1,0.3130910098552704,11.793998718261719,0.0,155.94076538085938,116.36778259277344
1138894067_1138894068_0,1138894067,1138894068,0,0,10.32620295,123.88357285,70.02628351725929,data\road_images\1138894067_1138894068_0\0_70.jpg,4,0.5230947136878967,206.177490234375,352.73553466796875,411.4752197265625,369.6453857421875
1138894067_1138894068_0,1138894067,1138894068,0,0,10.32620295,123.88357285,70.02628351725929,data\road_images\1138894067_1138894068_0\0_70.jpg,4,0.38270166516304016,217.38778686523438,327.9974670410156,403.8420715332031,340.3357849121094
1138894067_1138894068_0,1138894067,1138894068,0,0,10.32620295,123.88357285,70.02628351725929,data\road_images\1138894067_1138894068_0\0_70.jpg,4,0.2840580940246582,263.3556823730469,282.390625,386.0840148925781,290.0406494140625
1138894067_1138894068_0,1138894067,1138894068,0,0,10.32620295,123.88357285,70.02628351725929,data\road_images\1138894067_1138894068_0\0_70.jpg,4,0.25414398312568665,209.61207580566406,332.8321533203125,412.90087890625,365.045654296875
1138894068_1138894067_0,1138894068,1138894067,0,0,10.32620295,123.88357285,250.0266297786506,data\road_images\1138894068_1138894067_0\0_250.jpg,4,0.6386242508888245,232.55557250976562,331.2903747558594,427.9454650878906,341.2790832519531
1138894069_1138894073_0,1138894069,1138894073,0,0,10.32539985,123.8828216,155.10114421752587,data\road_images\1138894069_1138894073_0\0_155.jpg,1,0.26176878809928894,232.6250457763672,246.4855499267578,297.4163818359375,337.64080810546875
1138894069_1138894067_0,1138894069,1138894067,0,0,10.325771897500575,123.88264674460869,335.47206302211686,data\road_images\1138894069_1138894067_0\0_335.jpg,1,0.32860279083251953,575.91259765625,391.9090881347656,636.9412841796875,431.2805480957031
1138894076_1138894073_0,1138894076,1138894073,0,0,10.32503505,123.8829916,336.3626702996484,data\road_images\1138894076_1138894073_0\0_336.jpg,4,0.5852361917495728,245.49884033203125,276.8186340332031,338.16522216796875,288.7721862792969
1138894076_1138894073_0,1138894076,1138894073,0,0,10.32503505,123.8829916,336.3626702996484,data\road_images\1138894076_1138894073_0\0_336.jpg,4,0.28932592272758484,231.05201721191406,318.70477294921875,354.60589599609375,326.0511474609375
1138894082_1138894086_0,1138894082,1138894086,0,0,10.324104408519949,123.88100582833997,41.85136896541559,data\road_images\1138894082_1138894086_0\0_42.jpg,1,0.6287241578102112,463.9300231933594,450.1244201660156,509.2183532714844,542.7011108398438
1138894082_1138894086_0,1138894082,1138894086,0,0,10.324104408519949,123.88100582833997,41.85136896541559,data\road_images\1138894082_1138894086_0\0_42.jpg,3,0.29799404740333557,377.74639892578125,387.2455749511719,444.53271484375,405.4064025878906
1138894082_1138894086_0,1138894082,1138894086,0,0,10.324104408519949,123.88100582833997,41.85136896541559,data\road_images\1138894082_1138894086_0\0_42.jpg,4,0.2637521028518677,377.0918884277344,388.23394775390625,445.8523864746094,406.59136962890625
1138894099_5846494997_0,1138894099,5846494997,0,0,10.324545,123.8807275,348.45225290151984,data\road_images\1138894099_5846494997_0\0_348.jpg,1,0.34018757939338684,171.70606994628906,589.96044921875,220.18226623535156,639.407958984375
1138894099_1138894105_0,1138894099,1138894105,0,0,10.32403443534106,123.87981111993498,250.1849183432284,data\road_images\1138894099_1138894105_0\0_250.jpg,6,0.741511881351471,0.0,289.6224060058594,29.445249557495117,313.3381652832031
1138894099_1138894105_0,1138894099,1138894105,0,0,10.32403443534106,123.87981111993498,250.1849183432284,data\road_images\1138894099_1138894105_0\0_250.jpg,4,0.5250124931335449,342.3699035644531,299.5240173339844,444.5103454589844,306.8697204589844
1138894105_1138894099_0,1138894105,1138894099,0,0,10.32403443534106,123.87981111993498,70.1845676348293,data\road_images\1138894105_1138894099_0\0_70.jpg,0,0.27828511595726013,316.1936950683594,279.67431640625,461.7863464355469,428.43914794921875
1138894107_1138894112_0,1138894107,1138894112,0,0,10.324406750000001,123.88015,344.83874448817863,data\road_images\1138894107_1138894112_0\0_345.jpg,4,0.35131269693374634,331.1341552734375,317.0404968261719,488.33453369140625,325.0806579589844
1138894107_1138894112_0,1138894107,1138894112,0,0,10.324406750000001,123.88015,344.83874448817863,data\road_images\1138894107_1138894112_0\0_345.jpg,4,0.28271350264549255,110.81529235839844,558.2570190429688,225.43067932128906,571.3141479492188
1138894109_1138894112_0,1138894109,1138894112,0,0,10.324605850000001,123.8800952,164.85250796773926,data\road_images\1138894109_1138894112_0\0_165.jpg,1,0.7435973882675171,229.7305908203125,283.8287048339844,282.53240966796875,390.0854187011719
1138894109_1138894112_0,1138894109,1138894112,0,0,10.324605850000001,123.8800952,164.85250796773926,data\road_images\1138894109_1138894112_0\0_165.jpg,4,0.38936105370521545,241.29788208007812,339.98974609375,411.4718933105469,348.01763916015625
1138894109_1138894112_0,1138894109,1138894112,0,0,10.324605850000001,123.8800952,164.85250796773926,data\road_images\1138894109_1138894112_0\0_165.jpg,1,0.26050955057144165,35.940284729003906,357.8316345214844,234.689208984375,640.0
1138894112_1138894107_0,1138894112,1138894107,0,0,10.324406750000001,123.88015,164.8387390039975,data\road_images\1138894112_1138894107_0\0_165.jpg,1,0.46984806656837463,66.16221618652344,324.6378479003906,187.79225158691406,439.5588073730469
1138894112_1138894107_0,1138894112,1138894107,0,0,10.324406750000001,123.88015,164.8387390039975,data\road_images\1138894112_1138894107_0\0_165.jpg,1,0.42128342390060425,0.0,430.81317138671875,75.727294921875,624.3361206054688
1138894114_1306268006_0,1138894114,1306268006,0,0,10.32431815,123.87958065000001,75.20150382707311,data\road_images\1138894114_1306268006_0\0_75.jpg,6,0.42213955521583557,213.97496032714844,289.95172119140625,239.59266662597656,297.20318603515625
1138894114_1138894119_0,1138894114,1138894119,0,0,10.324463699999999,123.879389,343.6394101462104,data\road_images\1138894114_1138894119_0\0_344.jpg,4,0.7077054977416992,237.55734252929688,439.45306396484375,449.1039123535156,456.4498291015625
1138894119_1484307098_0,1138894119,1484307098,0,0,10.32467805,123.8794761,76.61711289251934,data\road_images\1138894119_1484307098_0\0_77.jpg,1,0.7211444973945618,266.2778015136719,263.16265869140625,308.7082824707031,391.9364013671875
1138894119_1138894114_0,1138894119,1138894114,0,0,10.324463699999999,123.879389,163.63939075435007,data\road_images\1138894119_1138894114_0\0_164.jpg,4,0.5660223960876465,315.198486328125,335.9244384765625,432.0400390625,342.59259033203125
1138894119_1138894114_0,1138894119,1138894114,0,0,10.324463699999999,123.879389,163.63939075435007,data\road_images\1138894119_1138894114_0\0_164.jpg,6,0.4289356768131256,476.8992004394531,342.09222412109375,515.7025756835938,356.7581787109375
1138894119_1138894114_0,1138894119,1138894114,0,0,10.324463699999999,123.879389,163.63939075435007,data\road_images\1138894119_1138894114_0\0_164.jpg,6,0.294441819190979,452.9607849121094,439.05450439453125,504.3185119628906,454.483154296875
1138894119_1138894114_1,1138894119,1138894114,1,0,10.324402495491277,123.87913930111051,163.63939075435007,data\road_images\1138894119_1138894114_1\0_164.jpg,4,0.3922514021396637,74.09495544433594,403.4468688964844,419.27435302734375,427.6385192871094
1138894131_1138894130_0,1138894131,1138894130,0,0,10.32484765,123.87809035000001,139.11364812507713,data\road_images\1138894131_1138894130_0\0_139.jpg,3,0.43046876788139343,339.1121520996094,378.8263244628906,354.6846618652344,388.4804382324219
1138894136_1138894147_0,1138894136,1138894147,0,0,10.325514254761352,123.8778947536222,106.67824543266283,data\road_images\1138894136_1138894147_0\0_107.jpg,4,0.33666548132896423,0.881103515625,484.7477111816406,566.9434204101562,520.792236328125
1138894147_5846508301_0,1138894147,5846508301,0,0,10.325519378631233,123.87863253312528,59.58925802027153,data\road_images\1138894147_5846508301_0\0_60.jpg,1,0.3032422959804535,312.2670593261719,270.1341552734375,385.7464294433594,448.31988525390625
1138894147_5846508301_0,1138894147,5846508301,0,0,10.325519378631233,123.87863253312528,59.58925802027153,data\road_images\1138894147_5846508301_0\0_60.jpg,3,0.29119688272476196,50.15364074707031,430.78277587890625,75.18885803222656,439.5477294921875
1138894147_5846508301_0,1138894147,5846508301,0,0,10.325519378631233,123.87863253312528,59.58925802027153,data\road_images\1138894147_5846508301_0\0_60.jpg,4,0.2877870202064514,221.00335693359375,395.5751647949219,316.87908935546875,419.5492248535156
1138894147_5846508301_0,1138894147,5846508301,0,0,10.325519378631233,123.87863253312528,59.58925802027153,data\road_images\1138894147_5846508301_0\0_60.jpg,4,0.28088462352752686,211.20281982421875,356.9337158203125,345.08843994140625,380.11334228515625
1138894150_1138894131_0,1138894150,1138894131,0,0,10.32506149359213,123.87825429709268,263.9175479074337,data\road_images\1138894150_1138894131_0\0_264.jpg,3,0.35216981172561646,389.2215270996094,469.3536682128906,417.8431701660156,489.9446105957031
1138894150_1138894147_0,1138894150,1138894147,0,0,10.32522777639545,123.8785377199984,340.9307349484993,data\road_images\1138894150_1138894147_0\0_341.jpg,3,0.6880785226821899,320.9365234375,318.6662902832031,366.74072265625,340.7406311035156
1138894150_1138894147_0,1138894150,1138894147,0,0,10.32522777639545,123.8785377199984,340.9307349484993,data\road_images\1138894150_1138894147_0\0_341.jpg,3,0.35950273275375366,344.2963562011719,322.45843505859375,365.6763610839844,341.1025390625
1138894170_1138894136_0,1138894170,1138894136,0,0,10.325811398233244,123.87716673510545,123.91424835233141,data\road_images\1138894170_1138894136_0\0_124.jpg,4,0.607675313949585,178.9091033935547,373.830810546875,485.84344482421875,394.39447021484375
1138894170_1138894136_0,1138894170,1138894136,0,0,10.325811398233244,123.87716673510545,123.91424835233141,data\road_images\1138894170_1138894136_0\0_124.jpg,4,0.30621257424354553,238.03448486328125,356.9432373046875,418.3299560546875,403.8094482421875
1138894196_1138894205_0,1138894196,1138894205,0,0,10.325435587613619,123.8761620021937,166.28933791001373,data\road_images\1138894196_1138894205_0\0_166.jpg,4,0.779518187046051,196.65130615234375,301.109619140625,395.19696044921875,310.81060791015625
1138894196_1138894205_0,1138894196,1138894205,0,0,10.325435587613619,123.8761620021937,166.28933791001373,data\road_images\1138894196_1138894205_0\0_166.jpg,3,0.3436043858528137,120.53173828125,374.68719482421875,149.12652587890625,392.7764892578125
1138894196_1138894205_0,1138894196,1138894205,0,0,10.325435587613619,123.8761620021937,166.28933791001373,data\road_images\1138894196_1138894205_0\0_166.jpg,3,0.25951236486434937,34.07853317260742,425.253662109375,44.191951751708984,430.4986572265625
1138894205_1138894196_0,1138894205,1138894196,0,0,10.325435587613619,123.8761620021937,346.28937488702115,data\road_images\1138894205_1138894196_0\0_346.jpg,1,0.4644092917442322,371.7296447753906,346.2978820800781,474.2458190917969,561.777587890625
1138894205_1138894196_0,1138894205,1138894196,0,0,10.325435587613619,123.8761620021937,346.28937488702115,data\road_images\1138894205_1138894196_0\0_346.jpg,3,0.45276519656181335,369.4382019042969,335.109375,427.1018981933594,357.3797607421875
1138894221_1138894087_0,1138894221,1138894087,0,0,10.32263415685887,123.88239457965159,318.364425973875,data\road_images\1138894221_1138894087_0\0_318.jpg,4,0.5429584980010986,429.29461669921875,454.3554992675781,637.5711059570312,500.9582214355469
1138894221_1138894087_0,1138894221,1138894087,0,0,10.32263415685887,123.88239457965159,318.364425973875,data\road_images\1138894221_1138894087_0\0_318.jpg,3,0.5074208378791809,223.0613555908203,501.2308654785156,231.8119354248047,513.256591796875
1138894247_1138894249_0,1138894247,1138894249,0,0,10.32160845,123.88164735000001,235.12258185545042,data\road_images\1138894247_1138894249_0\0_235.jpg,4,0.37925732135772705,271.89288330078125,356.316650390625,508.39532470703125,369.7001953125
1138894247_8602536613_0,1138894247,8602536613,0,0,10.321746749999999,123.88188535,157.13796388121216,data\road_images\1138894247_8602536613_0\0_157.jpg,1,0.5825321078300476,167.49716186523438,471.9416809082031,195.27310180664062,590.540771484375
1138894247_8602536613_0,1138894247,8602536613,0,0,10.321746749999999,123.88188535,157.13796388121216,data\road_images\1138894247_8602536613_0\0_157.jpg,1,0.2910308241844177,554.1607666015625,579.0771484375,592.87744140625,617.8199462890625
1138894249_1138894252_0,1138894249,1138894252,0,0,10.321213425240849,123.88106847986766,235.31119843412355,data\road_images\1138894249_1138894252_0\0_235.jpg,4,0.8439517021179199,60.72850036621094,350.1546325683594,413.70245361328125,370.7666320800781
1138894252_1138894256_0,1138894252,1138894256,0,0,10.320863406582466,123.88054527287402,234.95152006627023,data\road_images\1138894252_1138894256_0\0_235.jpg,4,0.5266646146774292,114.42446899414062,325.1027526855469,415.2608337402344,348.0826110839844
1138894252_1138894249_0,1138894252,1138894249,0,0,10.321213425240849,123.88106847986766,55.311073375983256,data\road_images\1138894252_1138894249_0\0_55.jpg,0,0.4817739725112915,263.1457824707031,332.29315185546875,429.0249938964844,371.7119140625
1138894252_1138894249_0,1138894252,1138894249,0,0,10.321213425240849,123.88106847986766,55.311073375983256,data\road_images\1138894252_1138894249_0\0_55.jpg,1,0.34775662422180176,419.6189270019531,401.22320556640625,547.1717529296875,640.0
1138894252_5911894527_0,1138894252,5911894527,0,0,10.320398717043195,123.88087939112941,161.53556560422874,data\road_images\1138894252_5911894527_0\0_162.jpg,1,0.2745254635810852,256.0646057128906,340.2965393066406,305.1211242675781,410.5149841308594
1138894252_1138894400_0,1138894252,1138894400,0,0,10.321458258794248,123.88060569731587,347.2918728702413,data\road_images\1138894252_1138894400_0\0_347.jpg,3,0.7365520000457764,440.8834533691406,412.6375732421875,456.7137145996094,421.73248291015625
1138894252_1138894400_0,1138894252,1138894400,0,0,10.321458258794248,123.88060569731587,347.2918728702413,data\road_images\1138894252_1138894400_0\0_347.jpg,3,0.5189425945281982,440.0101623535156,461.8053894042969,457.3429870605469,475.0100402832031
1138894256_1138894270_0,1138894256,1138894270,0,0,10.320641969771962,123.88023602083857,234.99048227990062,data\road_images\1138894256_1138894270_0\0_235.jpg,0,0.25255706906318665,403.81463623046875,516.6951293945312,532.9921264648438,640.0
1138894256_1138894252_0,1138894256,1138894252,0,0,10.320863406582466,123.88054527287402,54.95145895449974,data\road_images\1138894256_1138894252_0\0_55.jpg,6,0.4182785749435425,35.734519958496094,359.724853515625,76.33116149902344,370.6575927734375
1138894270_1138894274_0,1138894270,1138894274,0,0,10.320350602084565,123.8797944522186,235.79198092222742,data\road_images\1138894270_1138894274_0\0_236.jpg,4,0.36180251836776733,0.4497261047363281,552.295654296875,99.50970458984375,570.0933837890625
1138894274_5848354356_0,1138894274,5848354356,0,0,10.3200545,123.87934385,238.94894951742378,data\road_images\1138894274_5848354356_0\0_239.jpg,4,0.3906062841415405,249.4287567138672,349.80029296875,387.81158447265625,358.20684814453125
1138894274_5848354356_0,1138894274,5848354356,0,0,10.3200545,123.87934385,238.94894951742378,data\road_images\1138894274_5848354356_0\0_239.jpg,1,0.3410526216030121,508.43560791015625,68.6587905883789,529.9291381835938,101.75981903076172
1138894274_5848354356_0,1138894274,5848354356,0,0,10.3200545,123.87934385,238.94894951742378,data\road_images\1138894274_5848354356_0\0_239.jpg,1,0.28473910689353943,22.999588012695312,260.57647705078125,322.72125244140625,640.0
1138894274_1138894366_0,1138894274,1138894366,0,0,10.319730100000001,123.8797028,154.66563028419841,data\road_images\1138894274_1138894366_0\0_155.jpg,5,0.2715008854866028,574.1813354492188,452.6846618652344,638.8453979492188,503.9692077636719
1138894274_1138894366_0,1138894274,1138894366,0,0,10.319730100000001,123.8797028,154.66563028419841,data\road_images\1138894274_1138894366_0\0_155.jpg,0,0.26051580905914307,525.8001098632812,312.6618347167969,639.9265747070312,375.7300720214844
1138894274_1138894270_0,1138894274,1138894270,0,0,10.320350602084565,123.8797944522186,55.79187490032365,data\road_images\1138894274_1138894270_0\0_56.jpg,3,0.48540937900543213,86.77881622314453,362.3090515136719,103.06163787841797,372.9349670410156
1138894274_1138894270_0,1138894274,1138894270,0,0,10.320350602084565,123.8797944522186,55.79187490032365,data\road_images\1138894274_1138894270_0\0_56.jpg,4,0.38518083095550537,28.200164794921875,377.1432189941406,571.6341552734375,432.4726257324219
1138894274_1138894270_0,1138894274,1138894270,0,0,10.320350602084565,123.8797944522186,55.79187490032365,data\road_images\1138894274_1138894270_0\0_56.jpg,1,0.3184433579444885,0.0,299.00543212890625,148.26773071289062,605.4033203125
1138894278_1138895584_0,1138894278,1138895584,0,0,10.31894165083501,123.87800200688484,166.90043350777273,data\road_images\1138894278_1138895584_0\0_167.jpg,0,0.4951552450656891,0.7585258483886719,539.4609985351562,85.53274536132812,639.9270629882812
1138894278_1138895584_0,1138894278,1138895584,0,0,10.31894165083501,123.87800200688484,166.90043350777273,data\road_images\1138894278_1138895584_0\0_167.jpg,4,0.43203672766685486,400.74151611328125,415.5976867675781,626.1228637695312,434.4454040527344
1138894366_1138894274_0,1138894366,1138894274,0,0,10.319730100000001,123.8797028,334.66570233473107,data\road_images\1138894366_1138894274_0\0_335.jpg,1,0.8592033386230469,391.0948181152344,369.27215576171875,467.3898010253906,504.17449951171875
1138894366_1138894274_0,1138894366,1138894274,0,0,10.319730100000001,123.8797028,334.66570233473107,data\road_images\1138894366_1138894274_0\0_335.jpg,1,0.42497044801712036,476.1026916503906,478.1765441894531,545.7291259765625,549.1456298828125
1138894366_1138894274_0,1138894366,1138894274,0,0,10.319730100000001,123.8797028,334.66570233473107,data\road_images\1138894366_1138894274_0\0_335.jpg,1,0.3707835376262665,0.5053443908691406,414.55303955078125,79.22822570800781,618.2477416992188
1138894400_1138894252_0,1138894400,1138894252,0,0,10.321458258794248,123.88060569731587,167.29183314810166,data\road_images\1138894400_1138894252_0\0_167.jpg,1,0.6606675386428833,348.40057373046875,351.4851989746094,465.347412109375,464.3715515136719
1138894400_1138894252_0,1138894400,1138894252,0,0,10.321458258794248,123.88060569731587,167.29183314810166,data\road_images\1138894400_1138894252_0\0_167.jpg,4,0.45053428411483765,587.0028076171875,392.74560546875,639.9132080078125,455.56689453125
1138894400_1138894252_0,1138894400,1138894252,0,0,10.321458258794248,123.88060569731587,167.29183314810166,data\road_images\1138894400_1138894252_0\0_167.jpg,6,0.401511013507843,104.775634765625,342.076171875,142.6140899658203,354.8050537109375
1138894400_1138894252_0,1138894400,1138894252,0,0,10.321458258794248,123.88060569731587,167.29183314810166,data\road_images\1138894400_1138894252_0\0_167.jpg,4,0.3660399317741394,551.4909057617188,320.25103759765625,637.7719116210938,345.57586669921875
1138894400_1138894252_0,1138894400,1138894252,0,0,10.321458258794248,123.88060569731587,167.29183314810166,data\road_images\1138894400_1138894252_0\0_167.jpg,1,0.2649361491203308,587.3737182617188,372.000244140625,639.8605346679688,456.9564208984375
1138894402_1138894400_0,1138894402,1138894400,0,0,10.32196865,123.8806353,259.1739638168701,data\road_images\1138894402_1138894400_0\0_259.jpg,4,0.3547714948654175,494.01837158203125,480.70745849609375,615.3975219726562,546.1771850585938
1138894418_1138894430_0,1138894418,1138894430,0,0,10.320995947035966,123.88427348633613,167.95517615908352,data\road_images\1138894418_1138894430_0\0_168.jpg,0,0.321466863155365,0.0,294.84832763671875,273.427490234375,450.88812255859375
1138894430_5846428564_0,1138894430,5846428564,0,0,10.320336300000001,123.8841468,259.39137007726373,data\road_images\1138894430_5846428564_0\0_259.jpg,3,0.8421390056610107,235.15774536132812,375.3366394042969,266.9875183105469,391.1696472167969
1138894430_5846428564_0,1138894430,5846428564,0,0,10.320336300000001,123.8841468,259.39137007726373,data\road_images\1138894430_5846428564_0\0_259.jpg,3,0.5305690169334412,285.78790283203125,265.85870361328125,299.59832763671875,271.2734375
1138894430_5846428564_0,1138894430,5846428564,0,0,10.320336300000001,123.8841468,259.39137007726373,data\road_images\1138894430_5846428564_0\0_259.jpg,3,0.3471156358718872,275.5976257324219,289.6216735839844,287.2881774902344,294.2037658691406
1138894430_1138896017_0,1138894430,1138896017,0,0,10.32008385,123.8844719,167.85090164352403,data\road_images\1138894430_1138896017_0\0_168.jpg,1,0.30803626775741577,285.9721374511719,237.24513244628906,305.0835876464844,272.7966613769531
1138894432_8318126986_0,1138894432,8318126986,0,0,10.32005865,123.88281685,76.49068446397712,data\road_images\1138894432_8318126986_0\0_76.jpg,3,0.4118589162826538,543.0673828125,345.7530822753906,581.79150390625,360.0533752441406
1138894432_1138894434_0,1138894432,1138894434,0,0,10.320085599999999,123.88267959999999,346.70339735325365,data\road_images\1138894432_1138894434_0\0_347.jpg,6,0.2974526584148407,607.1702270507812,311.543701171875,638.1314086914062,321.55633544921875
1138894434_1138894416_0,1138894434,1138894416,0,0,10.320440511713933,123.88259742021592,348.10238444346635,data\road_images\1138894434_1138894416_0\0_348.jpg,3,0.45821723341941833,620.164306640625,286.18603515625,640.0,303.3302001953125
1138894435_5856773897_0,1138894435,5856773897,0,0,10.31923485,123.88287629999999,163.61429810660525,data\road_images\1138894435_5856773897_0\0_164.jpg,3,0.4669734835624695,299.61834716796875,377.7871398925781,311.89556884765625,389.6942443847656
1138894435_1138894432_0,1138894435,1138894432,0,0,10.319647888383173,123.88276457306239,347.4143217262867,data\road_images\1138894435_1138894432_0\0_347.jpg,3,0.43628430366516113,194.24147033691406,337.7133483886719,205.44361877441406,343.2324523925781
1138894436_1138896017_0,1138894436,1138896017,0,0,10.3197041,123.8845551,347.7804488851337,data\road_images\1138894436_1138896017_0\0_348.jpg,6,0.25630083680152893,18.494319915771484,253.84884643554688,41.35927963256836,260.4778747558594
1138894441_1138894436_0,1138894441,1138894436,0,0,10.31944395,123.88461155,348.02379573399156,data\road_images\1138894441_1138894436_0\0_348.jpg,1,0.26497456431388855,518.73583984375,308.5637512207031,565.369384765625,333.8615417480469
1138894441_12293210075_0,1138894441,12293210075,0,0,10.318884945478816,123.88472743121076,168.72216657082345,data\road_images\1138894441_12293210075_0\0_169.jpg,3,0.8023170232772827,600.9122924804688,377.3098449707031,623.6906127929688,386.5331726074219
1138894441_12293210075_0,1138894441,12293210075,0,0,10.318884945478816,123.88472743121076,168.72216657082345,data\road_images\1138894441_12293210075_0\0_169.jpg,3,0.49802303314208984,622.8658447265625,365.5986022949219,639.946533203125,372.6890563964844
1138894441_12293210075_0,1138894441,12293210075,0,0,10.318884945478816,123.88472743121076,168.72216657082345,data\road_images\1138894441_12293210075_0\0_169.jpg,1,0.38828590512275696,0.0716705322265625,278.3254089355469,177.45310974121094,388.2800598144531
1138894441_12293210075_0,1138894441,12293210075,0,0,10.318884945478816,123.88472743121076,168.72216657082345,data\road_images\1138894441_12293210075_0\0_169.jpg,1,0.330520361661911,578.9596557617188,292.7052307128906,639.2664184570312,325.3387756347656
1138894441_12293210075_0,1138894441,12293210075,0,0,10.318884945478816,123.88472743121076,168.72216657082345,data\road_images\1138894441_12293210075_0\0_169.jpg,1,0.31334882974624634,202.310546875,250.36935424804688,234.19058227539062,274.2619323730469
1138894444_1138894692_0,1138894444,1138894692,0,0,10.31741035,123.88504975000001,166.8658411976295,data\road_images\1138894444_1138894692_0\0_167.jpg,1,0.3862188160419464,246.73388671875,511.5615234375,280.6490478515625,638.4644775390625
1138894444_1138894692_0,1138894444,1138894692,0,0,10.31741035,123.88504975000001,166.8658411976295,data\road_images\1138894444_1138894692_0\0_167.jpg,5,0.35855528712272644,196.86734008789062,313.9695129394531,343.7690734863281,319.8778991699219
1138894444_8318111174_0,1138894444,8318111174,0,0,10.317543096467151,123.8845951443702,263.07966950367233,data\road_images\1138894444_8318111174_0\0_263.jpg,6,0.4973435401916504,380.3385925292969,239.18482971191406,406.7781066894531,246.4759979248047
1138894444_8318111174_0,1138894444,8318111174,0,0,10.317543096467151,123.8845951443702,263.07966950367233,data\road_images\1138894444_8318111174_0\0_263.jpg,3,0.407187819480896,425.78729248046875,291.7723083496094,438.06317138671875,296.4011535644531
1138894444_8318111174_0,1138894444,8318111174,0,0,10.317543096467151,123.8845951443702,263.07966950367233,data\road_images\1138894444_8318111174_0\0_263.jpg,4,0.32034963369369507,142.70333862304688,407.7098388671875,216.41595458984375,416.68212890625
1138894444_318314968_0,1138894444,318314968,0,0,10.3180286348426,123.88490494544449,347.6239984987036,data\road_images\1138894444_318314968_0\0_348.jpg,3,0.4174567759037018,306.8979187011719,308.87091064453125,322.7354431152344,316.17132568359375
1138894445_8318111174_0,1138894445,8318111174,0,0,10.3174893,123.88416515,80.71420472484851,data\road_images\1138894445_8318111174_0\0_81.jpg,0,0.42398613691329956,430.650146484375,530.5900268554688,592.7023315429688,640.0
1138894445_1138894447_0,1138894445,1138894447,0,0,10.317424281158411,123.88374167794404,261.2237150543118,data\road_images\1138894445_1138894447_0\0_261.jpg,4,0.3450104296207428,184.23956298828125,333.4560241699219,379.55279541015625,344.4375915527344
1138894445_1138894447_0,1138894445,1138894447,0,0,10.317424281158411,123.88374167794404,261.2237150543118,data\road_images\1138894445_1138894447_0\0_261.jpg,6,0.2574322521686554,485.9383850097656,274.416015625,518.92919921875,284.21051025390625
1138894445_1138894473_0,1138894445,1138894473,0,0,10.317720880823439,123.88388834412282,309.4898889360095,data\road_images\1138894445_1138894473_0\0_309.jpg,6,0.3002246916294098,76.99498748779297,246.1943817138672,100.2855453491211,251.8544158935547
1138894445_1138894473_0,1138894445,1138894473,0,0,10.317720880823439,123.88388834412282,309.4898889360095,data\road_images\1138894445_1138894473_0\0_309.jpg,3,0.2834148705005646,552.883056640625,430.7107238769531,561.465576171875,436.3576354980469
1138894447_4195133257_0,1138894447,4195133257,0,0,10.3173991,123.88332605,343.6865207837897,data\road_images\1138894447_4195133257_0\0_344.jpg,4,0.3783813416957855,0.0,455.593994140625,141.0775146484375,503.0050048828125
1138894447_4195133257_0,1138894447,4195133257,0,0,10.3173991,123.88332605,343.6865207837897,data\road_images\1138894447_4195133257_0\0_344.jpg,4,0.3213064670562744,0.0,469.604736328125,551.2123413085938,541.4097900390625
1138894447_1138894512_0,1138894447,1138894512,0,0,10.317389562303955,123.88270044047283,289.21865286002685,data\road_images\1138894447_1138894512_0\0_289.jpg,1,0.626599133014679,53.03231430053711,403.591796875,78.2193603515625,476.08331298828125
1138894447_1138894512_0,1138894447,1138894512,0,0,10.317389562303955,123.88270044047283,289.21865286002685,data\road_images\1138894447_1138894512_0\0_289.jpg,4,0.5550321340560913,0.0,352.8878173828125,226.8829345703125,418.6328125
1138894447_1138894512_0,1138894447,1138894512,0,0,10.317389562303955,123.88270044047283,289.21865286002685,data\road_images\1138894447_1138894512_0\0_289.jpg,3,0.36513233184814453,458.7003173828125,515.7365112304688,493.962890625,548.5216674804688
1138894447_1138894512_0,1138894447,1138894512,0,0,10.317389562303955,123.88270044047283,289.21865286002685,data\road_images\1138894447_1138894512_0\0_289.jpg,1,0.3256724178791046,174.10723876953125,371.42333984375,334.83154296875,447.25811767578125
1138894447_1138894445_0,1138894447,1138894445,0,0,10.317424281158411,123.88374167794404,81.22357001794052,data\road_images\1138894447_1138894445_0\0_81.jpg,4,0.5188788175582886,110.64564514160156,329.9226989746094,418.98193359375,346.9037170410156
